Time,CPI,T30,T90,B10,VWD,VWX,EWD,EWX
2011.4166666666667,1262.3686892238027,161.63609917430256,219.764401536032,609.1038573416798,20958.648036269802,801.5803758503472,240274.35289729247,16866.87726634258
2011.5,1261.016761622921,161.81511499101106,220.0226819327873,606.1422347501801,20593.954356715734,786.21767105347,234733.77764678776,16441.710511004494
2011.5833333333333,1262.1341081789008,161.66734233027157,219.80965929871024,624.4290611031388,20111.735378980044,766.9132425575473,229410.28481877994,16051.989763859492
2011.6666666666667,1265.6145975890388,161.2361326154596,219.2557977572917,652.2925382151311,18901.24510123334,719.1173833400967,211457.35407658925,14769.979272774166
2011.75,1267.5363576876578,160.99151417704127,218.92511947506011,670.4961863594988,17267.852595546683,655.760294438118,189828.87639522162,13230.237797261423
2011.8333333333333,1264.9217762438732,161.32653734645805,219.38312740645375,663.7516504460981,19279.860834945543,731.2414892733167,210707.56602646183,14670.516953738243
2011.9166666666667,1263.8547648918598,161.4633882290866,219.5696592721357,670.0815737366764,19175.086152103402,725.3154777648391,206531.77658588334,14352.835168987596
2012.0,1260.7375436990299,161.86261255469608,220.1105726833359,684.5141679037624,19293.055586778508,728.1443008472179,206305.21779431115,14287.311067961633
2012.0833333333333,1266.2848630645021,161.15320282545343,219.1357976723547,687.53119674851,20248.477861706204,763.3713757388726,222930.80901591523,15425.741431729437
2012.1666666666667,1271.860436624654,160.45171124496198,218.17907866061805,677.2667957298676,20991.351868933485,789.6507071554261,230053.46285550337,15895.702983766068
2012.25,1281.519572321716,159.24966606301626,216.55366983166937,659.083135890191,21333.950199236442,801.0635863357969,232339.83063898317,16017.310297462629
2012.3333333333333,1285.391109283426,158.77463219058203,215.90919195113668,675.7681345169061,21124.203781349355,792.2160640485282,229530.6425875111,15805.622401953031
2012.4166666666667,1283.8827151758742,158.97144044276166,216.20068687993532,697.8331851991977,19760.777947646893,739.1687636056031,214077.8103819935,14710.366628932645
2012.5,1282.0001310614746,159.2083940629276,216.5387268802887,694.2280014053533,20545.386784462564,766.9620307085011,221721.81576466563,15197.82935762221
2012.5833333333333,1279.9107452364378,159.47339340787354,216.9143506893341,706.3424369962187,20791.00606154047,775.1694045631928,221355.20432043422,15154.373122135152
2012.6666666666667,1287.033651458154,158.59873779400883,215.74038749948897,700.717942320174,21220.470821133396,789.1776323094601,225593.56624117825,15416.58046193856
2012.75,1292.7766133145165,157.90476313298205,214.80541942424304,693.1599705541115,21686.730556653787,804.986214468971,232435.29204724997,15849.822040286183
2012.8333333333333,1292.273736135263,157.9720572661353,214.903403071257,691.4125207585942,21390.043252553336,792.8084034410231,229391.995133657,15621.623585608475
2012.9166666666667,1286.150885947076,158.737586887314,215.96858757861776,701.2203834324918,21625.53918570414,798.9552567656209,231127.09771165377,15698.216214786806
2013.0,1282.6872540816628,159.1826744111881,216.57732285963726,696.9285913333813,21956.709490822817,808.3471335249303,236820.0108580382,15998.845913554367
2013.0833333333333,1286.4804390749339,158.71676062870858,215.94282832708137,684.4929805941541,23078.276119141392,848.6659867575247,251117.68859899451,16951.522957829035
2013.1666666666667,1297.016879388304,157.43589051028007,214.19224789532967,686.8318154873989,23080.432646091744,846.8901870069785,249947.16118638872,16848.298123755387
2013.25,1300.4078576102554,157.03181894084796,213.66426485635964,687.6220483110658,23833.321945068117,873.02250174916,257127.9394146523,17300.577933613582
2013.3333333333333,1299.055930009374,157.2010385135908,213.92191409673066,700.4269308901113,24214.614585864474,885.9630769344906,258033.1503764095,17342.40440871367
2013.4166666666667,1301.3687376595649,156.92361407992564,213.56158149241728,677.3529589118455,24634.582115353787,899.064430126929,263752.5870949024,17694.699876624723
2013.5,1304.4916571773726,156.54999188302347,213.06160905084005,655.5331062499299,24205.221695891552,881.5855784092959,259697.44540390867,17376.412857464024
2013.5833333333333,1305.0056935763732,156.48972570241543,212.98791318983538,652.3084649964896,25470.55135029044,926.4058697731155,273846.4789651365,18302.662092956227
2013.6666666666667,1306.575344677432,156.3031236928345,212.74735361537256,643.1403429595962,24784.60214789192,899.4422854016816,268791.6944591468,17932.815671879525
2013.75,1308.095135434939,156.12278263839016,212.50869065633492,653.9073742591638,25684.49461711769,930.4846278242264,282394.2499949651,18803.181625532197
2013.8333333333333,1304.7262382222746,156.5286014709736,213.05355325665124,660.1292552714576,26778.473192324855,968.9181274409938,290417.2121747252,19315.3208472813
2013.9166666666667,1302.0615590047305,156.85395187829974,213.50301705141263,653.3823741906101,27503.377571861438,993.0838425424595,297820.57467380544,19774.0746887033
2014.0,1301.9497293770496,156.87103700882702,213.54741621108184,639.2235947574691,28225.272224337925,1017.1072202069113,305363.82539660385,20211.04504901447
2014.0833333333333,1306.7933056078164,156.29154785515252,212.78760850113642,659.5613799446204,27275.71925617748,981.7699089601387,303842.0346069492,20090.750009238902
2014.1666666666667,1311.625722618836,155.72273817419466,211.99875563393857,660.0266815636502,28431.41292778145,1021.1819929057228,316120.2328375475,20871.1752807983
2014.25,1320.0725396769622,154.73062896212562,210.66245111716816,653.223404070101,28377.85775019795,1017.5123349251104,314420.39145192615,20714.913124917006
2014.3333333333333,1324.4246353784306,154.22448900370318,209.9813487981226,656.5465910230236,28328.988227308175,1014.5807659029963,306392.7054231588,20162.954433513496
2014.4166666666667,1329.050250678813,153.68896495640274,209.25660059050833,666.7671070975169,28802.348189148397,1029.3007516688908,307355.6912583929,20190.393514699612
2014.5,1331.5252231606519,153.40636445775897,208.87641903999378,663.918507642006,29553.505442418093,1054.1035498235005,318902.64433385525,20899.58045129251
2014.5833333333333,1331.0057258668814,153.46820909780692,208.96775717959613,664.0713694861006,28956.990606412102,1031.4631788274626,307790.0054485603,20146.470194017744
2014.6666666666667,1328.7821919746689,153.7254811785067,209.3220372824861,677.6760610337224,30172.19021089978,1072.6795409163428,318694.05419473635,20829.086395232684
2014.75,1329.782248008198,153.6104911477488,209.1744394977722,669.9674619779788,29389.468778221675,1043.0332521998696,304127.7116201912,19837.456901632555
2014.8333333333333,1326.4413675600058,153.999304840222,209.70149924121665,680.473052291556,30087.347268160705,1066.4970766312529,309223.013473037,20145.077748904954
2014.9166666666667,1319.2792853540702,154.83517795278033,210.84710358684055,693.8789467855665,30889.39975364255,1092.6043465071923,310137.4150305917,20170.282565370813
2015.0,1311.7990466702313,155.7188743408696,212.04963054120168,698.8223748260536,30951.770884151352,1092.4610895115698,311846.9574886921,20213.03592767332
2015.0833333333333,1305.6256238478702,156.45719129310197,213.07761977886636,731.9227824079364,30252.048658141797,1066.588706314931,307345.55049138056,19900.517162284363
2015.1666666666667,1311.2961694909782,155.77733762578467,212.15511809697455,710.475325017998,31807.24576709547,1118.9599397374654,322578.10373016656,20854.656640732595
2015.25,1319.1007378381125,154.85444073819917,210.89503209700035,712.0384478902135,31289.91005809208,1098.7421269033653,319030.3455121597,20581.925801481557
2015.3333333333333,1321.7820371701737,154.54480235233734,210.4840519303583,704.9405569616781,31500.48790420409,1104.8788181082289,323199.3655802093,20827.510244046218
2015.4166666666667,1328.519594165295,153.76027744910397,209.4245597746726,698.6883549256974,31663.241641973054,1108.2101181570595,322836.8885991745,20769.970684105618
2015.5,1333.1732262301498,153.2241527731744,208.69958369899643,683.4600764100289,30945.709818796684,1080.9540355426623,317380.14670855517,20367.24178419207
2015.5833333333333,1333.262737418336,153.2081215637671,208.68682098736443,693.7651823246011,31318.371981969893,1092.6609746332208,308748.94108270097,19788.03750889714
2015.6666666666667,1331.374454978959,153.42956614669697,209.01121738232536,693.9210053996602,29481.57491913434,1026.315836582474,294563.8468073637,18839.000687600303
2015.75,1329.3016892684395,153.6678792070099,209.341747460218,707.385897865124,28529.724131674648,991.1890442838884,280299.6516892683,17883.392750505816
2015.8333333333333,1328.70384000623,153.73288276161233,209.4089141521754,702.3843732380246,30654.874697004863,1063.638888026886,295246.6080728642,18812.679064785876
2015.9166666666667,1325.8995518267404,154.06111092364398,209.8704992726733,701.406377090828,30793.744043005416,1066.0387001517217,298038.66163588973,18954.795891385394
2016.0,1321.368671179107,154.6053436206683,210.64255008730845,701.1587850867626,30212.52024166013,1043.5259428773154,288336.17905631615,18269.94026157832
2016.0833333333333,1323.5530290870997,154.35589561314228,210.282939279539,720.8266585621664,28438.935951113046,981.04931406871,266289.75694071385,16850.676408766376
2016.1666666666667,1324.6425963088152,154.2605563398049,210.18161526498415,732.2681379065941,28432.947088870365,978.467884149728,267551.260269343,16898.039367905905
2016.25,1330.346382180958,153.6282852216593,209.379663776816,728.0771757192507,30308.50309882916,1040.7031949465681,287231.9612234233,18096.542537406167
2016.3333333333333,1336.6537156402874,152.91113881605017,208.444590541152,721.4111101489472,30519.175188632136,1046.6587305512912,297259.64815361315,18706.050621055285
2016.4166666666667,1342.0614260438144,152.31251953494797,207.63687289212876,719.3779530414517,30832.508413769625,1054.8872850509993,295888.99701040343,18586.537872248864
2016.5,1346.4693178440198,151.84237661588722,207.04757350926602,740.9320796217769,30821.59336368891,1052.3358391712416,296644.8758701504,18581.96910660778
2016.5833333333333,1344.2906582610042,152.11446402828884,207.4372613963666,744.558922866577,32070.87013389249,1093.674975237813,311952.12441997376,19519.83862443534
2016.6666666666667,1345.5250579092274,151.9999910852333,207.3027013805078,737.9694819339434,32131.364915224294,1093.183654201799,315677.8558347146,19718.30405079269
2016.75,1348.7598070547165,151.66865921975764,206.9217489679538,735.2241351336074,32150.959664569284,1091.9114347810846,319760.5895310891,19934.35316193197
2016.8333333333333,1350.4412877834561,151.50525537017475,206.72238794472452,722.8960568245666,31418.43662905706,1065.6765559354328,306610.1681148675,19092.960869484763
2016.9166666666667,1348.3407427386721,151.76192379065208,207.06989733621745,694.425656789661,32743.158080403875,1107.9960745683425,322598.3092162439,20053.86420590063
2017.0,1348.782125494211,151.74852029824243,207.09260567099483,691.7430294097308,33346.90234475549,1126.0615185709635,327619.3687962944,20296.219794037122
2017.0833333333333,1356.6424899400822,150.92330026160758,205.99070172566013,689.2254035085981,33888.81104131295,1143.2143169730714,334169.402981269,20684.69644908773
2017.1666666666667,1360.9105353481345,150.50474365145223,205.41696448832724,692.1639513294598,34884.64450561432,1174.4115521365165,338824.81257300667,20940.39846498433
2017.25,1362.0169601145744,150.4355038683367,205.3289178013577,693.2781193434438,34928.25461385205,1173.6849692878304,340708.82153225964,21015.31213733797
2017.3333333333333,1366.0558853724947,150.0712792051256,204.84814583434354,698.8754099527118,35161.27909875471,1180.2060988581243,340961.4428678909,21009.988959091017
2017.4166666666667,1367.2235671324415,150.03517837060093,204.7935392502679,703.7642092789048,35459.27032115312,1187.4349262471392,336820.49613739375,20719.27866103266
2017.5,1368.4636651056421,149.9916897900457,204.78656827242202,702.2074738233956,35766.517831397134,1195.4926340190818,344241.77872644947,21124.685193539895
2017.5833333333333,1367.5196426010573,150.20361086597123,205.11586556556495,702.6873009643323,36517.54447568254,1218.9405021506784,347607.8845157024,21308.89127588479
2017.6666666666667,1371.614601387922,149.87908467043326,204.70350067444144,712.5856190346535,36466.53572271204,1214.5179338910395,343545.9771009779,21026.616748188
