,date,vwretd,vwretx,ewretd,ewretx,sprtrn,spindx,totval,totcnt,usdval,usdcnt
409,1960-01-29,-0.06624392,-0.06719053,-0.039202,-0.04041298,-0.07146435,55.61,278996928.0,1088.0,298951654.0,1085.0
410,1960-02-29,0.01441908,0.009714183000000001,0.00847809,0.004767068,0.009171013,56.12,282326057.0,1092.0,278990103.0,1087.0
411,1960-03-31,-0.01282217,-0.01548754,-0.02487638,-0.02833251,-0.01389879,55.34,278159487.0,1096.0,282283392.0,1091.0
412,1960-04-29,-0.01527067,-0.01632874,-0.01973006,-0.02103647,-0.01752801,54.37,273807755.0,1096.0,278116438.0,1093.0
413,1960-05-31,0.03409799,0.02927934,0.025546,0.02118139,0.02685304,55.83,282146236.0,1098.0,273765241.0,1093.0
414,1960-06-30,0.0228328,0.02013439,0.02160858,0.01817791,0.01952355,56.92,288136229.0,1106.0,282146236.0,1098.0
415,1960-07-29,-0.02270468,-0.02363535,-0.0195977,-0.02097424,-0.02477161,55.51,281661173.0,1108.0,287908563.0,1100.0
416,1960-08-31,0.03221498,0.0270645,0.03794792,0.03342281,0.02612142,56.96,289333471.0,1114.0,281303878.0,1106.0
417,1960-09-30,-0.05867334,-0.06086004,-0.05952446,-0.06219954,-0.06039326,53.52,272307316.0,1120.0,289307268.0,1113.0
418,1960-10-31,-0.004704664,-0.0059214,-0.02323006,-0.02477842,-0.002428998,53.39,270712394.0,1117.0,272286481.0,1116.0
419,1960-11-30,0.0486173,0.04264591,0.04649395,0.04124861,0.04026971,55.54,282261348.0,1117.0,270683411.0,1115.0
420,1960-12-30,0.04853724,0.04623041,0.03749465,0.03423767,0.04627296,58.11,299423865.0,1116.0,282092378.0,1113.0
421,1961-01-31,0.0639524,0.06278691,0.08204783,0.08059128,0.06315608,61.78,318421966.0,1119.0,299298900.0,1111.0
422,1961-02-28,0.03700465,0.03283449,0.06012987,0.05659015,0.02686954,63.44,328937437.0,1117.0,318394798.0,1115.0
423,1961-03-30,0.03060992,0.02834709,0.04988786,0.04704988,0.02553594,65.06,339806367.0,1119.0,328922309.0,1116.0
424,1961-04-28,0.005644733000000001,0.004884156000000001,0.009486921,0.008394503000000001,0.003842607,65.31,341881853.0,1122.0,339686483.0,1117.0
425,1961-05-31,0.02589407,0.02161854,0.04157201,0.03795367,0.01913949,66.56,349494365.0,1125.0,341881853.0,1122.0
426,1961-06-30,-0.02849906,-0.03057025,-0.04241497,-0.04496572,-0.02884615,64.64,338886860.0,1123.0,348900379.0,1119.0
427,1961-07-31,0.02995465,0.02920686,0.01151719,0.0103919,0.03279703,66.76,350321849.0,1126.0,338709386.0,1118.0
428,1961-08-31,0.02685441,0.0218724,0.02135777,0.01779803,0.01962253,68.07,358322940.0,1126.0,350210444.0,1122.0
429,1961-09-29,-0.01999036,-0.02126599,-0.02968608,-0.03179883,-0.01968562,66.73,350935373.0,1132.0,358196943.0,1123.0
430,1961-10-31,0.02733113,0.0260924,0.0209876,0.01962643,0.02832309,68.62,360667013.0,1139.0,350765923.0,1129.0
431,1961-11-30,0.04545113,0.03987947,0.04646052,0.0425244,0.03934713,71.32,375333555.0,1143.0,360579569.0,1137.0
432,1961-12-29,0.0007129512,-0.0005986127,-0.003757099,-0.006237011000000001,0.003224902,71.55,378064824.0,1143.0,375181470.0,1140.0
433,1962-01-31,-0.03614699,-0.03748801,-0.007806515000000001,-0.00907177,-0.03787561,68.84,364665092.0,1147.0,377977327.0,1141.0
434,1962-02-28,0.01951236,0.01525198,0.01540486,0.01223274,0.01626961,69.96,371979171.0,1148.0,364536184.0,1144.0
435,1962-03-30,-0.004687611,-0.006113366,-0.006240737000000001,-0.008614977000000001,-0.005860492,69.55,369437300.0,1145.0,371515292.0,1144.0
436,1962-04-30,-0.06343471,-0.06421227,-0.06813422,-0.06927096,-0.06196981,65.24,345937603.0,1146.0,369195911.0,1140.0
437,1962-05-31,-0.08461992,-0.08976255,-0.09818638,-0.1019364,-0.08599019000000001,59.63,315141998.0,1149.0,345833305.0,1144.0
438,1962-06-29,-0.08261504,-0.0843363,-0.08512525,-0.08790939,-0.08183800000000001,54.75,287510458.0,1151.0,315020366.0,1146.0
439,1962-07-31,0.06543834,0.06412908,0.06399958,0.06242314,0.06356164,58.23,333169403.0,2039.0,287198521.0,1146.0
440,1962-08-31,0.02341668,0.01788757,0.03730812,0.03429766,0.01528422,59.12,339267026.0,2037.0,333069710.0,2027.0
441,1962-09-28,-0.05015767,-0.05178621,-0.06404459,-0.06621674,-0.04820704,56.27,321964576.0,2046.0,339123865.0,2026.0
442,1962-10-31,0.002187635,0.0004310835,-0.03948518,-0.04094867,0.004442865000000001,56.52,321860786.0,2047.0,321686626.0,2035.0
443,1962-11-30,0.1101369,0.1029244,0.1211761,0.1172604,0.101557,62.26,355049378.0,2049.0,321753137.0,2037.0
444,1962-12-31,0.01186515,0.0100564,-0.02556108,-0.02847056,0.01349181,63.1,360092770.0,2047.0,354924598.0,2033.0
445,1963-01-31,0.05184823,0.05047511,0.08914016,0.08781283000000001,0.04912837,66.2,378455049.0,2056.0,360069887.0,2042.0
446,1963-02-28,-0.02193106,-0.02660784,-0.01447708,-0.01708424,-0.02885196,64.29,368525151.0,2043.0,378309430.0,2038.0
447,1963-03-29,0.03291728,0.03123259,0.01202699,0.009732458000000001,0.0354643,66.57,380298053.0,2044.0,368286662.0,2032.0
448,1963-04-30,0.04743851,0.04643454,0.02688964,0.02561492,0.04852035,69.8,398526642.0,2057.0,380237270.0,2039.0
449,1963-05-31,0.02005139,0.01472605,0.03230632,0.02943323,0.01432665,70.8,404612120.0,2062.0,398301826.0,2048.0
450,1963-06-28,-0.01803049,-0.01945889,-0.01038304,-0.01256623,-0.02019774,69.37,396984905.0,2066.0,404327088.0,2053.0
451,1963-07-31,-0.001717494,-0.002994651,-0.006304001,-0.007523029000000001,-0.003459709,69.13,395748512.0,2066.0,396728659.0,2055.0
452,1963-08-30,0.05268367,0.04803513,0.04230521,0.03965892,0.04874874,72.5,415158765.0,2068.0,395707423.0,2059.0
453,1963-09-30,-0.01189808,-0.01331649,-0.01037281,-0.01246755,-0.01103448,71.7,409716707.0,2064.0,414731240.0,2054.0
454,1963-10-31,0.0277083,0.02627632,0.01220837,0.01085951,0.03221757,74.01,420371416.0,2065.0,409192198.0,2050.0
455,1963-11-29,-0.005548968,-0.01169156,-0.01613869,-0.01919439,-0.01053912,73.23,413915498.0,2073.0,419918260.0,2056.0
456,1963-12-31,0.0217365,0.01997847,-0.004227856,-0.007260994000000001,0.02444353,75.02,424616841.0,2062.0,411887240.0,2046.0
457,1964-01-31,0.02579008,0.02473097,0.03209171,0.03082321,0.02692615,77.04,437650138.0,2077.0,424277601.0,2048.0
458,1964-02-28,0.0172073,0.01265314,0.02517295,0.02257008,0.009865006,77.8,444491299.0,2079.0,437504188.0,2064.0
459,1964-03-31,0.01763623,0.01596733,0.02551023,0.02310184,0.01516709,78.98,452020841.0,2086.0,444219854.0,2068.0
460,1964-04-30,0.004607358000000001,0.003672116,0.001003924,-0.000195886,0.006077488000000001,79.46,455774163.0,2099.0,451867056.0,2079.0
461,1964-05-28,0.01740315,0.01253057,0.00750723,0.004984927,0.0114523,80.37,461940977.0,2102.0,455565173.0,2087.0
462,1964-06-30,0.01507987,0.01341295,0.01041141,0.007830401,0.01642404,81.69,468072366.0,2105.0,461243139.0,2089.0
463,1964-07-31,0.02011832,0.0191266,0.03016146,0.02895002,0.01823969,83.18,477817324.0,2113.0,467601942.0,2092.0
464,1964-08-31,-0.01126617,-0.01557534,-0.006038394000000001,-0.008416107,-0.01622986,81.83,470303904.0,2121.0,477335103.0,2110.0
465,1964-09-30,0.03048012,0.02879152,0.03824825,0.03583107,0.02871807,84.18,484457387.0,2119.0,470088619.0,2107.0
466,1964-10-30,0.008869302,0.007730236000000001,0.0188212,0.01746455,0.008077928,84.86,487971179.0,2123.0,483835955.0,2112.0
467,1964-11-30,0.003089569,-0.002672624,-0.0005160412,-0.00340131,-0.00518501,84.42,484525235.0,2128.0,487944928.0,2118.0
468,1964-12-31,0.003689846,0.001939283,-0.01236484,-0.01546117,0.003909026,84.75,490133350.0,2127.0,484357684.0,2116.0
469,1965-01-29,0.03864574,0.03766324,0.0714026,0.07017852000000001,0.03315634,87.56,508866582.0,2129.0,489857694.0,2117.0
470,1965-02-26,0.006945935,0.002633702,0.03231477,0.0298799,-0.001484696,87.43,510267940.0,2132.0,508504483.0,2117.0
471,1965-03-31,-0.00971524,-0.01142811,0.01539281,0.0129489,-0.01452591,86.16,505895322.0,2135.0,510081814.0,2122.0
472,1965-04-30,0.03365218,0.0327371,0.04155985,0.04031445,0.03423863,89.11,522847618.0,2143.0,505708293.0,2129.0
473,1965-05-28,-0.004350524000000001,-0.009102498,-0.005845437,-0.008333690000000001,-0.007743238,88.42,519310301.0,2146.0,522755602.0,2134.0
474,1965-06-30,-0.05186835,-0.05359158,-0.08371764,-0.08608419,-0.04863153,84.12,491605952.0,2153.0,518624839.0,2134.0
475,1965-07-30,0.0167595,0.01587072,0.02863348,0.02746707,0.01343319,85.25,499281594.0,2163.0,490935209.0,2148.0
476,1965-08-31,0.03088298,0.02613306,0.04184351,0.03906278,0.022522,87.17,512372724.0,2169.0,499068194.0,2157.0
477,1965-09-30,0.03195219,0.0303569,0.02742045,0.02516569,0.03200642,89.96,527972281.0,2163.0,512196416.0,2156.0
478,1965-10-29,0.02927143,0.02821183,0.05867932,0.05731991,0.02734549,92.42,543353497.0,2163.0,527722973.0,2152.0
479,1965-11-30,0.003064989,-0.002960638,0.04654361,0.04332813,-0.008764337,91.61,541238458.0,2167.0,542328392.0,2154.0
480,1965-12-31,0.01354478,0.01197613,0.04298066,0.04033133,0.008950988,92.43,552706178.0,2152.0,540477403.0,2140.0
481,1966-01-31,0.01212212,0.01123131,0.06416964,0.06304473000000001,0.004868549000000001,92.88,559235419.0,2168.0,551570154.0,2137.0
482,1966-02-28,-0.008620886000000001,-0.01301428,0.02886458,0.02648205,-0.01787252,91.22,551905846.0,2164.0,558853436.0,2154.0
483,1966-03-31,-0.02092299,-0.02274654,-0.008889252,-0.01133196,-0.02181539,89.23,539521201.0,2163.0,551840060.0,2157.0
484,1966-04-29,0.02483704,0.02385331,0.04661891,0.04552731,0.0205088,91.06,552098405.0,2153.0,538967665.0,2142.0
485,1966-05-31,-0.05253842,-0.05748295,-0.08602407000000001,-0.08877506,-0.05414013,86.13,521688629.0,2173.0,551650188.0,2141.0
486,1966-06-30,-0.01031711,-0.01206288,-0.004987951,-0.007341459000000001,-0.0161384,84.74,515840970.0,2174.0,521127451.0,2161.0
487,1966-07-29,-0.01287017,-0.01383051,-0.01631624,-0.01746753,-0.01345291,83.6,509211563.0,2184.0,515310782.0,2164.0
488,1966-08-31,-0.07538751,-0.08071169,-0.1007136,-0.1038205,-0.0777512,77.1,468280975.0,2188.0,508674735.0,2175.0
489,1966-09-30,-0.006958398,-0.008695665,-0.01816089,-0.02055526,-0.007003891000000001,76.56,463862760.0,2195.0,467447549.0,2184.0
490,1966-10-31,0.04229431,0.04117133,-0.01438535,-0.0158863,0.04754441,80.2,483009402.0,2194.0,463629785.0,2187.0
491,1966-11-30,0.01751626,0.01060564,0.04072461,0.03653534,0.003117207,80.45,488586767.0,2196.0,482781775.0,2185.0
492,1966-12-30,0.006210231,0.004409763000000001,0.01730562,0.01440788,-0.00149161,80.33,495607922.0,2190.0,488291371.0,2184.0
493,1967-01-31,0.08552963,0.08407706,0.1721035,0.1705485,0.07817752,86.61,537646864.0,2194.0,495442362.0,2184.0
494,1967-02-28,0.01094501,0.006256646,0.0423679,0.03919396,0.001962822,86.78,542023095.0,2198.0,537591164.0,2190.0
495,1967-03-31,0.043384,0.04158206,0.05824373,0.05588223,0.03941,90.2,564271297.0,2195.0,541514085.0,2191.0
496,1967-04-28,0.04160865,0.04069649,0.04192762,0.04067057,0.04223947,94.01,587684902.0,2197.0,563910872.0,2188.0
497,1967-05-31,-0.0392931,-0.04421685,-0.00809822,-0.01105809,-0.05244123,89.08,560449321.0,2192.0,585807626.0,2181.0
498,1967-06-30,0.02690233,0.02534089,0.08195808,0.07986146,0.01751235,90.64,574773884.0,2194.0,559700926.0,2179.0
499,1967-07-31,0.04918982,0.0482775,0.083251,0.08209670000000001,0.04534422,94.75,601295452.0,2187.0,573100594.0,2176.0
500,1967-08-31,-0.006282029000000001,-0.01107324,0.006312119000000001,0.003610484,-0.01171504,93.64,594816002.0,2190.0,600791531.0,2176.0
501,1967-09-29,0.03428565,0.03287479,0.06296303,0.06116391,0.03278514,96.71,613843309.0,2192.0,592606510.0,2172.0
502,1967-10-31,-0.02743284,-0.02864939,-0.02059411,-0.02192051,-0.02905594,93.9,595430459.0,2198.0,611088936.0,2178.0
503,1967-11-30,0.007901721,0.002565408,0.0008781984,-0.002086722,0.001064963,94.0,597139336.0,2195.0,594742710.0,2183.0
504,1967-12-29,0.03369884,0.03220293,0.08046458000000001,0.07831554,0.0262766,96.47,628633197.0,2200.0,595922176.0,2183.0
505,1968-01-31,-0.03633116,-0.03783076,0.02390203,0.02261496,-0.04384783,92.24,603713421.0,2185.0,626519551.0,2172.0
506,1968-02-29,-0.03362382,-0.03810684,-0.05611798,-0.05866629,-0.0312229,89.36,580360587.0,2192.0,602394812.0,2175.0
507,1968-03-29,0.005116762,0.003740386,-0.01121807,-0.01301444,0.009400179,90.2,583399840.0,2201.0,580023789.0,2185.0
508,1968-04-30,0.09414785,0.09272975,0.1430311,0.1416486,0.08192904000000001,97.59,635667422.0,2207.0,581169294.0,2190.0
509,1968-05-31,0.02703952,0.0224929,0.09130906,0.08882467000000001,0.01116918,98.68,650684795.0,2207.0,635067193.0,2195.0
510,1968-06-28,0.01152727,0.01003759,0.01622476,0.01452984,0.009120389000000001,99.58,657700552.0,2200.0,649389008.0,2185.0
511,1968-07-30,-0.02202376,-0.02316131,-0.0262102,-0.02720689,-0.01847761,97.74,641614057.0,2188.0,655354744.0,2176.0
512,1968-08-30,0.01803673,0.01349402,0.03591826,0.03349728,0.01145897,98.86,652875071.0,2196.0,640846833.0,2181.0
513,1968-09-30,0.04445384,0.04320724,0.06880786,0.06731806,0.03853935,102.67,680731782.0,2199.0,650053477.0,2185.0
514,1968-10-31,0.009041496000000001,0.007467938,0.006913295000000001,0.005788567000000001,0.007207558,103.41,685332214.0,2200.0,678896777.0,2183.0
515,1968-11-29,0.05850088,0.05412439,0.07199433,0.06965837,0.04796441,108.37,724500638.0,2208.0,684243082.0,2190.0
516,1968-12-31,-0.0338729,-0.03536246,0.005895797,0.004169829,-0.04161668,103.86,718326082.0,2209.0,723110631.0,2193.0
517,1969-01-31,-0.006711428,-0.007724951000000001,-0.001688256,-0.002619934,-0.008184094000000001,103.01,713787749.0,2215.0,717376045.0,2195.0
518,1969-02-28,-0.05364063,-0.05788261,-0.08572786,-0.08775902000000001,-0.04737404,98.13,673814744.0,2226.0,712474253.0,2203.0
519,1969-03-28,0.03050514,0.0290618,0.02029002,0.01868188,0.0344441,101.51,694296638.0,2234.0,672108410.0,2215.0
520,1969-04-30,0.02052654,0.01934615,0.003459092,0.002320482,0.02147572,103.69,709929209.0,2244.0,692955735.0,2221.0
521,1969-05-29,0.005039936,0.0002408485,0.006261721,0.004080781,-0.00221815,103.46,709928447.0,2253.0,706750250.0,2233.0
522,1969-06-30,-0.06738772,-0.06895810000000001,-0.1134043,-0.1151115,-0.05557704,97.71,661210036.0,2263.0,707602744.0,2244.0
523,1969-07-31,-0.06517118,-0.06637148,-0.09582324,-0.09700267,-0.06017808,91.83,618812847.0,2275.0,660770569.0,2254.0
524,1969-08-29,0.05149065,0.04651793,0.05217508,0.0494619,0.04007405,95.51,649951805.0,2294.0,618282350.0,2269.0
525,1969-09-30,-0.02258974,-0.02416657,-0.02461756,-0.02642762,-0.02502356,93.12,634448735.0,2300.0,648452828.0,2282.0
526,1969-10-31,0.05563746,0.05376995,0.09241252,0.09093159,0.04424399,97.24,669474690.0,2309.0,633976150.0,2295.0
527,1969-11-28,-0.03216361,-0.03667734,-0.05507782,-0.05748412,-0.03527355,93.81,645499055.0,2314.0,669115634.0,2301.0
528,1969-12-31,-0.01968027,-0.02147078,-0.06617783,-0.06836073,-0.01865473,92.06,641067360.0,2316.0,643304681.0,2299.0
529,1970-01-30,-0.07325433,-0.07451897,-0.03883012,-0.04001069,-0.07647187,85.02,593458995.0,2326.0,640262729.0,2309.0
530,1970-02-27,0.05670619,0.0516511,0.04019546,0.0374334,0.05269348,89.5,626771580.0,2350.0,592919347.0,2322.0
531,1970-03-31,-0.004729048,-0.006568734000000001,-0.02371153,-0.02578922,0.001452514,89.63,623343428.0,2362.0,626172749.0,2343.0
532,1970-04-30,-0.105318,-0.1063926,-0.1619625,-0.1631887,-0.0904831,81.52,556434721.0,2365.0,622788037.0,2353.0
533,1970-05-29,-0.06434612,-0.06993079,-0.09052449,-0.09331252,-0.06096663,76.55,517869445.0,2373.0,556077719.0,2356.0
534,1970-06-30,-0.05106708,-0.05337201,-0.07388784,-0.07650493,-0.05003266,72.72,490900272.0,2378.0,517514456.0,2362.0
535,1970-07-31,0.07416985,0.07213198,0.05925757,0.0577376,0.07329483,78.05,529616869.0,2383.0,490512622.0,2368.0
536,1970-08-31,0.05003595,0.04458384,0.06161746,0.0584104,0.04445868,81.52,553707905.0,2385.0,529249207.0,2375.0
537,1970-09-30,0.0475351,0.04559996,0.1260978,0.1239349,0.03299804,84.21,579878325.0,2397.0,553581751.0,2381.0
538,1970-10-30,-0.01820759,-0.02044956,-0.05860404,-0.06005423,-0.01140007,83.25,568661141.0,2410.0,579754936.0,2393.0
539,1970-11-30,0.05044846,0.04535466,0.003020917,-1.233067e-05,0.04744745,87.2,595524012.0,2420.0,568215676.0,2403.0
540,1970-12-31,0.06072307,0.05896884,0.08132411,0.07906153,0.05676606,92.15,639973631.0,2419.0,594753788.0,2407.0
541,1971-01-29,0.0520295,0.05077184,0.1360964,0.1348776,0.04047748,95.88,673189112.0,2427.0,639220010.0,2409.0
542,1971-02-26,0.01691251,0.01241247,0.04791017,0.04566058,0.009073842,96.75,681675796.0,2434.0,672789579.0,2421.0
543,1971-03-31,0.04477762,0.04297151,0.05660263,0.05465236,0.03679587,100.31,712508489.0,2435.0,681293899.0,2425.0
544,1971-04-30,0.03333244,0.03230039,0.02708708,0.02611717,0.03628751,103.95,736100284.0,2447.0,712083342.0,2425.0
545,1971-05-28,-0.03640871,-0.04073732,-0.04943547,-0.05160572,-0.04155844,99.63,707719630.0,2460.0,735607131.0,2437.0
546,1971-06-30,0.003119315,0.001385497,-0.01723994,-0.01922463,0.0007025996,99.7,707863286.0,2463.0,705909026.0,2450.0
547,1971-07-30,-0.04028279,-0.04131735,-0.05363423,-0.05464743,-0.04132397,95.58,680448811.0,2480.0,707497685.0,2460.0
548,1971-08-31,0.04251106,0.03766608,0.04115905,0.03863836,0.03609542,99.03,707449375.0,2492.0,680303885.0,2475.0
549,1971-09-30,-0.005015686,-0.006491126000000001,-0.004653137,-0.006263257,-0.006967586,98.34,703803358.0,2508.0,707390492.0,2490.0
550,1971-10-29,-0.04068255,-0.04234631,-0.0574684,-0.05869004,-0.04179378,94.23,674531733.0,2519.0,703803358.0,2508.0
551,1971-11-30,-0.001262096,-0.005695961,-0.03414983,-0.03676933,-0.00254696,93.99,671735087.0,2534.0,674410397.0,2515.0
552,1971-12-31,0.09125689000000001,0.08955724,0.1171276,0.1152627,0.08617938,102.09,747600652.0,2550.0,671181133.0,2530.0
553,1972-01-31,0.02838215,0.0271687,0.1038918,0.1027662,0.01812126,103.94,768829102.0,2560.0,746936442.0,2541.0
554,1972-02-29,0.03134872,0.02727181,0.04180868,0.03959819,0.02530306,106.57,791274266.0,2580.0,768785650.0,2558.0
555,1972-03-30,0.008722727000000001,0.00724754,-0.0009511656,-0.00246269,0.005911607,107.2,797660696.0,2587.0,791030331.0,2570.0
556,1972-04-28,0.005505264,0.004722712,0.001230658,0.0002259944,0.004384328000000001,107.67,802940945.0,2600.0,797355459.0,2578.0
557,1972-05-31,0.01637547,0.01195974,-0.01812127,-0.02042796,0.01727501,109.53,813021852.0,2612.0,801608518.0,2592.0
558,1972-06-30,-0.0208965,-0.02241194,-0.03377466,-0.03550847,-0.02182051,107.14,796147338.0,2615.0,812859524.0,2604.0
559,1972-07-31,-0.004253696,-0.005309543,-0.02948797,-0.03057756,0.002333396,107.39,792625772.0,2626.0,795669153.0,2607.0
560,1972-08-31,0.03596625,0.03185652,0.01225199,0.009887773,0.03445386,111.09,819930152.0,2640.0,791747740.0,2615.0
561,1972-09-29,-0.007670341000000001,-0.00908504,-0.03072533,-0.03232106,-0.004860924,110.55,814286500.0,2655.0,819872563.0,2635.0
562,1972-10-31,0.008675791,0.007358022000000001,-0.0137674,-0.01513732,0.009317051,111.58,820690020.0,2664.0,813878863.0,2648.0
563,1972-11-30,0.0497637,0.04530478,0.05109589,0.0485647,0.04561749,116.67,858339642.0,2679.0,820315414.0,2658.0
564,1972-12-29,0.01124341,0.009903302000000001,-0.01987304,-0.02163855,0.01182823,118.05,1011684210.0,5693.0,858258965.0,2675.0
565,1973-01-31,-0.02745415,-0.0286541,-0.02613102,-0.02707107,-0.01711139,116.03,983745871.0,5714.0,1010787900.0,5655.0
566,1973-02-28,-0.04436952,-0.04791572,-0.07283495,-0.07453748,-0.0374903,111.68,936247426.0,5713.0,982641649.0,5664.0
567,1973-03-30,-0.007857176,-0.009330437,-0.02897591,-0.03067048,-0.001432665,111.52,928072293.0,5676.0,935206101.0,5637.0
568,1973-04-30,-0.05176934,-0.05296484,-0.07062023,-0.07180551,-0.04079986,106.97,879320358.0,5641.0,927424415.0,5606.0
569,1973-05-31,-0.02450797,-0.02877704,-0.08358227,-0.08572883,-0.0188838,104.95,853962669.0,5576.0,878026382.0,5545.0
570,1973-06-29,-0.008647891000000001,-0.01042361,-0.0377446,-0.03976519,-0.006574559000000001,104.26,844981401.0,5528.0,853252659.0,5505.0
571,1973-07-31,0.05696059,0.05551419,0.1059215,0.1046052,0.03798197,108.22,892062699.0,5498.0,844232837.0,5467.0
572,1973-08-31,-0.02965693,-0.03403902,-0.04441684,-0.04684504,-0.03668453,104.25,861307918.0,5456.0,890961805.0,5432.0
573,1973-09-28,0.05393126,0.0525297,0.07299484,0.07118001,0.04009592,108.43,907681576.0,5412.0,860194408.0,5384.0
574,1973-10-31,-0.0004151074,-0.002141887,0.0003025444,-0.001281039,-0.001291156,108.29,906562440.0,5416.0,907373694.0,5367.0
575,1973-11-30,-0.1207133,-0.1255567,-0.1752523,-0.1777712,-0.1138609,95.96,792025754.0,5320.0,904960363.0,5293.0
576,1973-12-31,0.01143655,0.009421201,-0.04176426,-0.04461796,0.0165694,97.55,798599650.0,5234.0,788745374.0,5203.0
577,1974-01-31,0.004412671,0.002807519,0.1323739,0.130657,-0.01004613,96.57,800370123.0,5212.0,797891193.0,5186.0
578,1974-02-28,0.002345074,-0.002451692,0.008623078000000001,0.005896966,-0.003624314,96.22,797630049.0,5186.0,799410428.0,5166.0
579,1974-03-29,-0.02336402,-0.02529896,0.008379271,0.005880848,-0.02327998,93.98,777539958.0,5184.0,797163874.0,5147.0
580,1974-04-30,-0.04596092,-0.04769429,-0.0555369,-0.05741303,-0.03905086,90.31,740309630.0,5170.0,777028821.0,5137.0
581,1974-05-31,-0.04198143,-0.04732052,-0.07254517,-0.07572395,-0.0335511,87.28,705437042.0,5143.0,739700036.0,5108.0
582,1974-06-28,-0.02294237,-0.02540686,-0.03348338,-0.03642152,-0.01466544,86.0,687011609.0,5115.0,704741600.0,5089.0
583,1974-07-31,-0.07087424,-0.07269485,-0.05191466,-0.05386615,-0.0777907,79.31,636791563.0,5093.0,686478086.0,5066.0
584,1974-08-30,-0.08775712000000001,-0.09457839,-0.08578821,-0.0894867,-0.09027866,72.15,575993535.0,5048.0,635982872.0,5029.0
585,1974-09-30,-0.1097183,-0.1122736,-0.07902502,-0.08234991,-0.1193347,63.54,511241989.0,5010.0,575289597.0,4984.0
586,1974-10-31,0.1655841,0.162459,0.08887713,0.08620889,0.1630469,73.9,594250086.0,4973.0,510798328.0,4948.0
587,1974-11-29,-0.04104609,-0.04824108,-0.051395,-0.05539173,-0.05317997,69.97,567941957.0,4934.0,593202545.0,4912.0
588,1974-12-31,-0.02700542,-0.03030161,-0.08074357,-0.08512795000000001,-0.02015149,68.56,552898764.0,4902.0,567348613.0,4863.0
589,1975-01-31,0.1415995,0.1395912,0.2992597,0.2968832,0.1228121,76.98,630264066.0,4883.0,552367416.0,4835.0
590,1975-02-28,0.05841169,0.05162891,0.05391819,0.05047894,0.05988568,81.59,664344137.0,4897.0,629561551.0,4850.0
591,1975-03-31,0.03019048,0.02744221,0.0814967,0.0780564,0.02169384,83.36,688113954.0,4903.0,663821919.0,4872.0
592,1975-04-30,0.04649667,0.04443252,0.03109267,0.02917747,0.04726487,87.3,720520992.0,4916.0,687679352.0,4876.0
593,1975-05-30,0.05513955,0.04954172,0.07287638,0.06961662,0.0441008,91.15,757537005.0,4901.0,720046411.0,4878.0
594,1975-06-30,0.05147332,0.04895757,0.07179211,0.06878252,0.04432255,95.19,795648388.0,4922.0,756459263.0,4856.0
595,1975-07-31,-0.06038471,-0.06231798,-0.008959798,-0.01066458,-0.06765416,88.75,746476335.0,4928.0,795190160.0,4891.0
596,1975-08-29,-0.0235575,-0.02896012,-0.0481176,-0.05113452,-0.02107042,86.88,724703048.0,4946.0,745488821.0,4900.0
597,1975-09-30,-0.03800991,-0.04048616,-0.03886667,-0.04181467,-0.03464549,83.87,695987484.0,4943.0,724303705.0,4916.0
598,1975-10-31,0.0558566,0.05327247,0.01471963,0.01264849,0.06164302,89.04,732826062.0,4948.0,694834103.0,4914.0
599,1975-11-28,0.0312216,0.02580132,0.01673968,0.01372645,0.024708,91.24,753385117.0,4935.0,732489383.0,4915.0
600,1975-12-31,-0.01099771,-0.01367698,-0.000598872,-0.004292961000000001,-0.01150811,90.19,743822567.0,4946.0,752827076.0,4905.0
601,1976-01-30,0.1260122,0.1243719,0.1900373,0.1884518,0.1183058,100.86,836274803.0,4858.0,742684959.0,4821.0
602,1976-02-27,0.007309603,0.00208101,0.1062912,0.1035829,-0.01140194,99.71,840563765.0,4944.0,835556128.0,4826.0
603,1976-03-31,0.02674025,0.0242947,0.01810944,0.01512287,0.030689,102.77,861210975.0,4912.0,839481614.0,4877.0
604,1976-04-30,-0.01040186,-0.01166793,-0.003809583,-0.005373511,-0.01099543,101.64,852496942.0,4950.0,860744816.0,4876.0
605,1976-05-28,-0.009325603,-0.01530539,-0.01967981,-0.02265622,-0.01436442,100.18,840829383.0,4954.0,851754165.0,4917.0
606,1976-06-30,0.04452101,0.04216813,0.02651004,0.02383062,0.04092633,104.28,876841216.0,4965.0,839596958.0,4918.0
607,1976-07-30,-0.006136190000000001,-0.007574172000000001,0.002236188,0.0007377795,-0.008055236,103.44,870135510.0,4995.0,874894406.0,4939.0
608,1976-08-31,-0.001397962,-0.007387085000000001,-0.01667253,-0.01973102,-0.005123743,102.91,860196474.0,4711.0,863678828.0,4675.0
609,1976-09-30,0.02451259,0.02238547,0.01699007,0.01435745,0.02264114,105.24,886428249.0,5014.0,859885290.0,4688.0
610,1976-10-29,-0.0203717,-0.02224861,-0.02258562,-0.02432008,-0.02223489,102.9,867226086.0,4995.0,884924657.0,4959.0
611,1976-11-30,0.005363398,-0.001438386,0.02668624,0.02328538,-0.007774538,102.1,869243936.0,5024.0,866837199.0,4978.0
612,1976-12-31,0.06159101,0.05930021,0.1024103,0.09941027000000001,0.05249755,107.46,921745133.0,5013.0,865981673.0,4994.0
